1,223.7,6.0,1287.0,0.96,50.0
1,223.8,5.9,1279.7,0.96,50.0
1,223.7,6.0,1286.7,0.96,50.0
1,223.8,5.9,1276.3,0.96,50.0
1,223.8,5.9,1280.7,0.96,49.9
1,223.8,6.0,1284.6,0.96,49.9
1,223.6,5.9,1279.2,0.96,49.9
1,223.7,6.0,1281.5,0.96,49.9
1,223.7,5.9,1280.6,0.96,49.9
1,223.7,5.9,1280.6,0.96,49.9
1,223.5,5.9,1279.6,0.96,50.0
1,223.8,6.0,1293.8,0.96,50.0
1,223.8,5.9,1281.6,0.96,50.0
1,223.9,5.9,1277.8,0.96,50.0
1,224.0,5.9,1279.9,0.96,50.0
1,224.1,5.9,1280.4,0.96,50.0
1,224.1,5.9,1278.1,0.96,50.0
1,224.2,5.9,1280.7,0.96,50.0
1,224.2,5.9,1278.5,0.96,50.0
1,224.2,5.9,1284.6,0.96,50.0
1,224.2,5.9,1277.6,0.96,50.0
1,224.4,5.9,1278.0,0.96,50.0
1,224.2,6.0,1287.3,0.96,50.0
1,224.3,5.9,1276.5,0.96,50.0
1,224.3,6.0,1290.2,0.96,50.0
1,224.4,5.9,1276.6,0.96,50.0
1,224.1,5.9,1272.2,0.96,50.0
1,224.3,5.9,1273.4,0.96,50.0
1,224.0,5.9,1276.7,0.96,50.0
1,224.0,5.9,1275.4,0.96,49.9
1,224.1,5.9,1273.7,0.96,49.9
1,224.1,5.9,1271.8,0.96,49.9
1,223.9,6.0,1281.3,0.96,49.9
1,223.9,5.9,1277.9,0.96,49.8
1,223.9,5.9,1273.4,0.96,49.8
1,223.8,6.0,1289.6,0.96,49.8
1,223.8,6.0,1290.1,0.96,49.9
1,223.6,6.0,1283.5,0.96,49.9
1,223.8,6.0,1295.2,0.96,49.9
1,223.7,5.9,1281.3,0.96,49.9
1,223.6,6.0,1287.3,0.96,50.0
1,223.7,5.9,1279.3,0.96,49.9
1,223.7,6.0,1289.8,0.96,50.0
1,223.7,5.9,1282.1,0.96,50.0
